Login After,Prijava Nakon,
Login Before,Prijavia Prije,
Login Methods,Metode Prijave,
Login Page,Stranica Prijave,
Login required,Prijava je obavezna,
Login with email link,Prijavi se putem veze e-pošte,
Login with email link expiry (in minutes),Prijava se sa istekom veze e-pošte (u minutama),
Logo URI,URI Logotipa,
Logout,Odjava,
Logout All Sessions on Password Reset,Odjavi sa Svih Sesija pri Poništavanju Lozinke,
Logout From All Devices After Changing Password,Odjava sa Svih Uređaja nakon Promjene Lozinke,
Logs To Clear,Zapisi za Brisanje,
Logs to Clear,Zapisi za Brisanje,
Long Text,Dugi Tekst,
Low,Nisko,
MIT License,MIT Licenca,
Main Section,Glavna Sekcija,
Main Section (HTML),Glavna Sekcija (HTML),
Main Section (Markdown),Glavna Sekcija (Markdown),
Maintenance Manager,Menadžer održavanja,
Maintenance User,Korisnik održavanja,
Major,Velika,
"Make ""name"" searchable in Global Search","Neka ""ime"" bude pretraživo u Globalnoj Pretrazi",
Make Attachment Public (by default),Učini Prilog Javnim (standard),
Make Attachments Public by Default,Učini Priloge Javnim prema Standard Postavkama,
Make sure to configure a Social Login Key before disabling to prevent lockout,Obavezno konfiguriši Društveni Ključ za prijavu prije deaktiviranja kako biste spriječili zaključavanje,
Mandatory,Obavezno,
Mandatory Depends On,Obavezno zavisi od,
Mandatory Depends On (JS),Obavezno Zavisi od (JS),
Map,Karta,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Mapiraj parametre rute u varijable forme. Primjer <code>/project/&lt;name&gt;</code>,
Margin Bottom,Donja Margina,
Margin Left,Lijeva Margina,
Margin Right,Desna Margina,
Margin Top,Gornja Margina,
MariaDB Variables,MariaDB Varijable,
Markdown,Markdown,
Markdown Editor,Markdown Uređivač,
Marked As Spam,Označeno kao Neželjena Pošta,
Marketing Manager,Upravitelj Marketinga,
Max 500 records at a time,Maksimalno 500 zapisa odjednom,
Max Attachments,Maksimalni broj Priloga,
Max File Size (MB),Maksimalna Veličina Datoteke (MB),
Max Height,Maksimalna Visina,
Max Length,Maksimalna Dužina,
Max Report Rows,Maksimalni broj Redova u Izvještaju,
Max Value,Maksimalna Vrijednost,
Max attachment size,Maksimalna Veličina Priloga,
Max auto email report per user,Maksimalni broj automatskih izvještaja putem e-pošte po korisniku,
Maximum,Maksimum,
Maximum Number of Fields,Maksimalni Broj Polja,
Medium,Srednje,
Meeting,Sastanak,
Memory Usage,Upotreba Memorije,
Mention,Pomeni,
Mentions,Pominjanja,
Message,Poruka,
Message Examples,Primjeri poruka,
Message ID,ID Poruke,
Message Parameter,Parametar Poruke,
Message Type,Tip Poruke,
Message to be displayed on successful completion,Poruka će se prikazati po uspješnom završetku,
Message-id,Poruka-id,
Messages,Poruke,
Messaging CRM Campagin,Poruke Kampanje Prodajne Podrške,
Meta,Meta,
Meta Description,Meta Opis,
Meta Image,Meta Slika,
Meta Tags,Meta Oznake,
Meta Title,Meta Naziv,
Meta description,Meta Opis,
Meta image,Meta Slika,
Meta title,Meta Naziv,
Metadata,Metapodaci,
Method,Metoda,
Mid Center,Sredina Centar,
Middle Name,Nadimak,
Milestone,Prekretnica,
Milestone Tracker,Praćenje Prekretnice,
Minimum,Minimum,
Minimum Password Score,Minimalna Vrijdnost Lozinke,
Minor,Manja,
Minutes After,Minuta Poslije,
Minutes Before,Minuta Prije,
Minutes Offset,Odstup Minuta,
Mobile No,Mobilni Broj,
Modal Trigger,Modalni Okidač,
Module,Modul,
Module (for export),Modul (za izvoz),
Module Def,Definicija Modula,
Module HTML,Modul HTML,
Module Name,Naziv Modula,
Module Onboarding,Introdukcija Modula,
Module Profile,Profil Modula,
Module Profile Name,Naziv Profila Modula,
Modules HTML,Moduli HTML,
Monday,Ponedjeljak,
Monospace,Monospace,
Monthly,Mjesečno,
Monthly Long,Cijeli Mjesec,
More Info,Više Informacija,
More Information,Više Informacija,
More content for the bottom of the page.,Više sadržaja na dnu stranice.,
Move to next step when clicked inside highlighted area.,Prijeđi na sljedeći korak kada kliknete unutar označenog područja.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,Mozilla ne podržava :has() tako da ovdje možete proslijediti nadređeni birač kao zaobilazno rješenje,
Must be a publicly accessible Google Sheets URL,Mora biti javno dostupan URL Google Sheet,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))","Mora biti zatvoren u '()' i uključiti '{0}', što je čuvar mjesta za korisničko/prijavno ime. tj (&(objectclass=user)(uid={0}))",
"Must be of type ""Attach Image""","Mora biti tipa ""Priloži Sliku""",
Mute Sounds,Utišaj Zvuk,
MyISAM,MyISAM,
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,NAPOMENA: Ovo polje je zbog starih postavki. Ponovo podesite LDAP za rad sa novijim postavkama,
Name,Naziv,
Naming,Imenovanje,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Opcije Imenovanja:
<ol><li><b>field:[fieldname]</b> - Po Polju</li><li><b>naming_series:</b> - Po Seriji Imenovanja (field called naming_series must be present)</li><li><b>Prompt</b> - Pitaj Korisnika ya ime</li><li><b>[series]</b> - Serija po prefiksu (odvojena tačkom); na primjer PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Zamjeni sve riječi unutar parenteze (imena polja, vremenske oznake (DD, MM, YY), serije) sa njihovim vrijednostima. Izvan parenteza, bilo koja oznaka se može koristiti.</li></ol>",
Naming Rule,Pravilo Imenovanja,
Naming Series,Imenovanje serije,
Navbar,Navigacijska Traka,
Navbar Item,Stavka Navigacijske Trake,
Navbar Settings,Postavke Navigacijske Trake,
Navbar Template,Šablon Navigacijske Trake,
Navbar Template Values,Vrijednosti Šablona Navigacijske Trake,
Navigation Settings,Postavke Navigacije,
Network Printer Settings,Postavke Mrežnog Pisača,
New,Novi,
New Document Form,Nova Forma Dokumenta,
New Name,Novo Ime,
New Role,Nova Uloga,
New Users (Last 30 days),Novi Korisnici (posljednjih 30 dana),
"New line separated list of allowed public client URLs (eg <code>https://frappe.io</code>), or <code>*</code> to accept all.
<br>
Public clients are restricted by default.","Lista dozvoljenih URL-ova javnih klijenata odvojenih novim redovima (npr. <code>https://frappe.io</code>), ili <code>*</code> za prihvatanje svih.
<br>
Javni klijenti su standardno ograničeni.",
New line separated list of scope values.,Lista vrijednosti opsega odvojena novim redom.,
"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.","Lista stringova odvojenih novim redovima predstavlja načine kontaktiranja osoba odgovornih za ovog klijenta, obično adrese e-pošte.",
New users will have to be manually registered by system managers.,Nove korisnike će morati manualno registrovati Upravitelji Sistema.,
New value to be set,Nova vrijednost koju treba postaviti,
Newsletter Manager,Upravitelj Biltena,
Next Action Email Template,Šablon Sljedeće Akcije e-pošte,
Next Actions HTML,HTML Sljedeće Akcije,
Next Execution,Sljedeće Izvršenje,
Next Form Tour,Sljedeća Intrudukcija Forme,
Next Schedule Date,Datum Sljedećeg Rasporeda,
Next State,Sljedeće Stanje,
Next Step Condition,Uslov Sljedećeg Koraka,
Next Sync Token,Sljedeći Token Sinhronizacije,
Next on Click,Sljedeća na Klik,
No,Broj,
No Copy,Ne Kopiraj,
No of Requested SMS,Broj Traženih SMS-ova,
No of Rows (Max 500),Broj Redova (Max. 500),
No of Sent SMS,Broj Poslanih SMS-ova,
Nomatim,Nomatim,
Non Negative,Nije Negativno,
None,Nijedan,
Normalized Copies,Normalizovane Kopije,
Normalized Query,Normalizovani Upit,
Not Helpful,Nije Korisno,
Not Nullable,Nemože se Nulirati,
Not Sent,Nije Poslano,
Note,Napomena,
Note Seen By,Napomena Viđena Od,
"Note: For best results,  images must be of the same size and width must be greater than height.","Napomena: Za najbolje rezultate, slike moraju biti iste veličine, a širina mora biti veća od visine.",
Note: Multiple sessions will be allowed in case of mobile device,Napomena: Višestruke sesije će biti dozvoljene u slučaju mobilnog uređaja,
Notification,Obavijest,
Notification Log,Zapisnik Obavještenja,
Notification Recipient,Primalac Obaveštenja,
Notification Settings,Postavke Obavijesti,
Notification Subscribed Document,Obavijest Pretplaćeni Dokument,
Notifications,Obavještenja,
Notifications and bulk mails will be sent from this outgoing server.,Obavještenja i masovne poruke će se slati sa ovog odlaznog servera.,
Notify Users On Every Login,Obavijesti Korisnike o Svakoj Prijavi,
Notify by Email,Obavijesti putem e-pošte,
Notify by email,Obavijesti putem e-pošte,
Notify if unreplied,Obavijesti ako nema odgovora,
Notify if unreplied for (in mins),Obavijesti ako nema odgovora za (u minutama),
Notify users with a popup when they log in,Obavijestite korisnike skočnim prozorom kada se prijave,
Number,Broj,
Number Card,Numerička Kartica,
Number Card Link,Veza Kartice sa brojem,
Number Card Name,Naziv Numeričke Kartice,
Number Cards,Numeričke Kartice,
Number Format,Format Broja,
Number of Backups,Broj Sigurnosnih Kopija,
Number of Groups,Broj Grupa,
Number of Queries,Broj Upita,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Broj kolona za polje u Mreži (Ukupni Broj Kolona u mreži trebao bi biti manji od 11),
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Broj kolona za polje u Prikazu Liste ili Mreži (Ukupni Broj Kolona bi trebao biti manji od 11),
Number of days after which the document Web View link shared on email will be expired,Broj dana nakon kojih će veza Web Prikaza dokumenta podijeljena putem e-pošte isteći,
Number of keys,Broj ključeva,
Number of onsite backups,Broj lokalnih Sigurnosnih Kopija,
OAuth,OAuth,
OAuth Authorization Code,OAuth Autorizacijski Kod,
OAuth Bearer Token,OAuth Token Nosioca,
OAuth Client,OAuth Klijent,
OAuth Client ID,OAuth ID Klijenta,
OAuth Client Role,OAuth Uloga Klijenta,
OAuth Provider Settings,OAuth Postavke Dobavljača,
OAuth Scope,OAuth Opseg,
OAuth Settings,OAuth Postavke,
OPTIONS,OPCIJE,
OTP App,OTP Aplikacija,
OTP Issuer Name,Naziv OTP Izdavaoca,
Occurrences,Ponavljanja,
Off,Isključen,
Office,Ured,
Office 365,Office 365,
Offset X,Pomak X,
Offset Y,Pomak Y,
Older backups will be automatically deleted,Starije sigurnosne kopije će se automatski izbrisati,
Oldest Unscheduled Job,Najstariji Neraspoređeni Posao,
On Hold,Na Čekanju,
On Payment Authorization,Pri Autorizaciji Plaćanja,
On Payment Charge Processed,Pri Plaćanju Obrađene Naknade,
On Payment Failed,Pri Slučaju Neuspjelog Plaćanja,
On Payment Mandate Acquisition Processed,Pri Naloga Plaćanja Obrađeno Preuzimanje,
On Payment Mandate Charge Processed,Pri Naloga Plaćanja Obrađena Naknada,
On Payment Paid,Pri Izvršenoj Uplati,
"On checking this option, URL will be treated like a jinja template string","Kada odaberete ovu opciju, URL će se tretirati kao niz jinja šablona",
Onboard,Introdukcija,
Onboarding Permission,Dozvola Introdukcije,
Onboarding Status,Status Introdukcije,
Onboarding Step,Korak Introdukcije,
Onboarding Step Map,Mapa Koraka Introdukcije,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",Jednom podneseni dokumenti koji se podnose se ne mogu mijenjati. Mogu se samo poništiti i izmjenuti.,
Only Allow Edit For,Dozvoli uređivanje samo za,
Only Send Records Updated in Last X Hours,Pošalji Zapise Ažurirane u Posljednjih X Sati,
Only for,Samo za,
Open,Otvori,
Open Documents,Otvori Dokumente,
Open Reference Document,Otvori Referentni Dokument,
Open URL in a New Tab,Otvori URL u Novoj Kartici,
Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.,Otvorite dijalog sa obaveznim poljima da brzo kreirate novi zapis. Mora postojati barem jedno obavezno polje za prikaz u dijalogu.,
OpenID Configuration,OpenID Konfiguracija,
OpenLDAP,OpenLDAP,
Opened,Otvoreno,
Operation,Operacija,
Optional: Always send to these ids. Each Email Address on a new row,Opcija: Uvijek šaljite na ove Id-ove. Svaka adresa e-pošte u novom redu,
Optional: The alert will be sent if this expression is true,Opcija: Upozorenje će biti poslano ako je ovaj izraz tačan,
Options,Opcije,
Options Help,Pomoć Opcija,
Orange,Narandžasta,
Order,Red,
Org History,Istorija,
Org History Heading,Naslov Istorije Organizacije,
Other,Ostalo,
Outgoing,Odlazno,
Outgoing (SMTP) Settings,Odlazne Postavke (SMTP),
Outgoing Emails (Last 7 days),Odlazna e-pošta (Zadnjih 7 dana),
Outgoing Server,Odlazni Server,
Outgoing Settings,Odlazne Postavke,
Outlook.com,Outlook.com,
Output,Izlaz,
PATCH,ZAKRPA,
PDF,PDF,
PDF Generator,PDF Generator,
PDF Page Height (in mm),PDF Visina Stranice (u mm),
PDF Page Size,PDF Veličina Stranice,
PDF Page Width (in mm),PDF Širina Stranice (u mm),
PDF Settings,PDF Postavke,
PID,PID,
POST,POST,
PUT,PUT,
Package,Applikacija,
Package Import,Uvoz Aplikacije,
Package Name,Naziv Aplikacije,
Package Release,Izdanje Aplikacije,
Page,Stranica,
Page Break,Prijelom stranice,
Page Builder,Izrada Stranica,
Page Building Blocks,Elementi Stranice,
Page HTML,HTML Stranice,
Page Name,Naziv Stranice,
Page Number,Broj Stranice,
Page Route,Ruta Stranice,
Page Settings,Postavke Stranice,
Page Title,Naslov Stranice,
"Page to show on the website
","Stranica za prikaz na web stranici
",
Parameter,Parametar,
Parent DocType,Nadređeni DocType,
Parent Document Type,Nadređeni Tip Dokumenta,
Parent Element Selector,Birač Nadređenog Elementa,
Parent Field,Nadređeno Polje,
Parent Field (Tree),Nadređeno Polje (Stablo),
Parent Label,Nadređena Oznaka,
Parent Page,Nadređena Stranica,
Partial,Djelimično,
Partial Success,Djelimičan uspjeh,
Partially Sent,Djelimično Poslano,
Participants,Učesnici,
Pass,Uspješno,
Passive,Pasivno,
Password,Lozinka,
Password Reset Link Generation Limit,Maksimalan Broj Veza za Poništavanje Lozinke po satu,
Password for Base DN,Lozinka za Osnovni DN,
Patch,Zakrpa,
Patch Log,Zapisnik Zakrpa,
Path,Put,
Path to CA Certs File,Put do datoteke CA certifikata,
Path to Server Certificate,Put do Certifikata Servera,
Path to private Key File,Put do Datoteke Privatnog Ključa,
Payload Count,Broj Nosivosti,
Peak Memory Usage,Maksimalna Upotreba Memorije,
Pending,Na Čekanju,
Pending Approval,Na čekanju na Odobrenje,
Pending Emails,E-pošta na Čekanju,
Pending Jobs,Poslovi na Čekanju,
Pending Verification,Čeka se Verifikacija,
Percent,Procenat,
Percentage,Procentualno,
Period,Period,
Perm Level,Nivo Dozvola,
Permanent,Trajno,
Permission Inspector,Inspektor Dozvola,
Permission Level,Nivo Dozvole,
Permission Log,Zapisnik Dozvola,
Permission Query,Upit za Dozvolu,
Permission Rules,Pravila Dozvole,
Permission Type,Tip Dozvole,
Permissions,Dozvole,
Permitted Documents For User,Dozvoljeni Dokumenti za Korisnika,
Permitted Roles,Dozvoljene Uloge,
Personal,Lična,
Personal Data Deletion Request,Zahtjev Brisanja Ličnih Podataka,
Personal Data Deletion Step,Korak Brisanja Ličnih Podataka,
Personal Data Download Request,Zahtjev Preuzimanje Ličnih Podataka,
Phone,Telefon,
Phone No.,Broj Telefona.,
Pie,Okrugli,
Pincode,Mobilni Broj,
Pink,Roza,
Placeholder,Rezervisano,
Plain Text,Obični Tekst,
Plant,Pogon,
Please select the LDAP Directory being used,Odaberite LDAP mapu koja se koristi,
Policy URI,URI Pravila,
Polling,Polling,
Popover Element,Iskačući Prozor,
Popover or Modal Description,Iskačići ili Modalni Opis,
Port,Port,
Portal Menu,Meni Portala,
Portal Menu Item,Stavka Menija Portala,
Portal Settings,Postavke Portala,
Position,Pozicija,
Postal,Pošte,
Postal Code,Poštanski Broj,
Posting Timestamp,Vremenska Oznaka,
Precision,Preciznost,
Preferred Billing Address,Željena Adresa za Fakturu,
Preferred Shipping Address,Željena Adresa za Dostavu,
Prefix,Prefiks,
Prepared Report,Pripremljen Izvještaj,
Prepared Report Analytics,Analitika Pripremljenog Izvještaja,
Prepared Report User,Korisnik Pripremljenog Izvještaja,
Preview,Pregled,
Preview HTML,Pregled HTML,
Preview Image,Pregled Slike,
Preview Message,Pregled Poruke,
Preview of generated names,Pregled generisanih imena,
Previous Hash,Prethodni Hash,
Primary,Primarno,
Primary Color,Primarna Boja,
Print,Ispiši,
Print Format,Ispisni Format,
Print Format Builder,Konstruktor Formata Ispisa,
Print Format Builder Beta,Konstruktor Formata Ispisa Beta,
Print Format Field Template,Šablon Polja Ispis Formata,
Print Format For,Format Ispisa za,
Print Format Help,Pomoć Ispis Formata,
Print Format Type,Tip Ispis Formata,
Print Heading,Naslov Ispisa,
Print Hide,Sakrij,
Print Hide If No Value,Sakrij ispis ako nema vrijednost,
Print Server,Ispisni Server,
Print Settings,Postavke Ispisa,
Print Style,Ispisni Stil,
Print Style Name,Naziv Ispisnog Stila,
Print Style Preview,Pregled Ispisnog Stila,
Print UOM after Quantity,Ispiši Jedinicu nakon Količine,
Print Width,Ispisna Širina,
"Print Width of the field, if the field is a column in a table","Ispis Širine polja, ako je polje kolona u tabeli",
Print taxes with zero amount,Ispiši PDV sa nultim iznosom,
Print with letterhead,Ispiši sa Zaglavljem,
Printer Name,Naziv Pisača,
Printing,Ispisivanje,
Priority,Prioritet,
Private,Privatno,
Private Files (MB),Privatne datoteke (MB),
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Savjet: Dodaj <code>referencu: {{ reference_doctype }} {{ reference_name }}</code> da pošaljete referencu dokumenta,
Property,Svojstvo,
Property Depends On,Svojstvo Zavisi Od,
Property Setter,Postavljač Svojstva,
Property Setter overrides a standard DocType or Field property,Postavljač Svojstva nadjačava standardno svojstvo DocType ili Polja,
Property Type,Tip Svojstva,
Protect Attached Files,Zaštiti Priložene Datoteke,
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG","Navedi popis dopuštenih ekstenzija datoteka za učitavanje datoteka. Svaki red treba sadržavati jedan dopušteni tip datoteke. Ako nije postavljeno, dopuštene su sve ekstenzije datoteka. Primjer: <br>CSV<br>JPG<br>PNG",
Provider,Davatelj,
Provider Name,Naziv Dostavljača Servisa,
Public,Javno,
Public Files (MB),Javne Datoteke (MB),
Publish,Objavi,
Published,Objavljeno,
Published On,Objavljeno,
Publishing Dates,Datumi Objavljivanja,
Pull from Google Calendar,Preuzmi iz Google Kalendara,
Pull from Google Contacts,Preuzmi iz Google Kontakata,
Pulled from Google Calendar,Preuzeto iz Google Kalendara,
Pulled from Google Contacts,Preuzeto iz Google Kontakata,
Purchase Manager,Upravitelj Nabave,
Purchase Master Manager,Glavni Upravitelj Nabave,
Purchase User,Korisnik Nabave,
Purple,Ljubičasta,
Push Notification Settings,Postavke Guranih Obavještenja,
Push to Google Calendar,Gurni u Google Kalendar,
Push to Google Contacts,Gurni u Google Kontakte,
Python,Python,
Quarterly,Kvartalno,
Query,Upit,
Query / Script,Upit / Skripta,
Query Options,Opcije Upita,
Query Parameters,Parametri Upita,
Query Report,Izvještaj Upita,
Queue,Red,
Queue Status,Status Reda,
Queue Type(s),Tip Reda,
Queue in Background (BETA),Red u pozadini (BETA),
Queue(s),Red(ovi),
Queued,U Redu,
Queued At,U Redu,
Queued By,U Redu Od,
Queues,Redovi,
Quick Entry,Brzi Unos,
Quick List Filter,Filter Brze Liste,
Quick Lists,Brze Liste,
RAW Information Log,Neobrađeni Zapisnik Informacija,
RQ Job,RQ Posao,
RQ Worker,RQ Radnik,
Random,Nasumično,
Rate Limiting,Ograniči,
Rate Limits,Ograniči,
Rate limit for email link login,Ograničenje za prijavu putem e-pošte,
Rating,Procjena,
Raw Commands,Direktne Naredbe,
Raw Email,Neobrađena e-pošta,
Raw Printing,Direktno Ispisivanje,
Read,Čitaj,
Read Only,Samo za Čitanje,
Read Only Depends On,Samo za Čitanje zavisi o,
Read Only Depends On (JS),Samo za Čitanje zavisi o (JS),
Read Time,Vrijeme Čitanja,
Read by Recipient,Primatelj Pročitao,
Read by Recipient On,Čitanje Primatelja Omogućeno,
Readme,Pročitaj,
Realtime (SocketIO),Realno Vrijeme (SocketIO),
Reason,Razlog,
Received,Primljeno,
Receiver By Document Field,Primljeno prema Polju Dokumenta,
Receiver By Role,Primljeno po Ulozi,
Receiver Parameter,Parametar Primaoca,
Recipient,Primalac,
Recipient Unsubscribed,Primatelj Odjavljen,
Recipients,Primaoci,
Recorder,Snimač,
Recorder Query,Upit Snimača,
Recorder Suggested Index,Predloženi Indeks Snimača,
Red,Crvena,
Redirect HTTP Status,Preusmjeri HTTP Status,
Redirect URI,Preusmjeri URI,
Redirect URI Bound To Auth Code,Preusmjeri URI vezan za Kod Autentifikacije,
Redirect URIs,Preusmjeri URI,
Redirect URL,URL Preusmjeravanja,
Redirect to the selected app after login,Preusmjeri na odabranu aplikaciju nakon prijave,
Redirect to this URL after successful confirmation.,Preusmjeri na ovaj URL nakon uspješne potvrde.,
Redirects,Preusmjeravanja,
Ref DocType,Referentni DocType,
Reference,Referenca,
Reference Date,Referentni Datum,
Reference Datetime,Referentni Datum i Vrijeme,
Reference DocName,Referentni Naziv Dokumenta,
Reference DocType,Referentni DocType,
Reference Docname,Referentni Naziv Dokumenta,
Reference Doctype,Referentni DocType,
Reference Document,Referentni Dokument,
Reference Document Name,Naziv Referentnog Dokumenta,
Reference Document Type,Referentni Tip Dokumenta,
Reference Name,Referentni Naziv,
Reference Owner,Referentni Vlasnik,
Reference Report,Referentni Izvještaj,
Reference Type,Referentni Tip,
Reference name,Referentni Naziv,
Referrer,Preporučilac,
Refresh Google Sheet,Osvježite Google Sheet,
Refresh Token,Osvježi Token,
Rejected,Odbijeno,
Relay Settings,Postavke Releja,
Release Notes,Napomena Izdanja,
Relinked,Ponovno povezano,
Reload,Ponovo Učitaj,
Remember Last Selected Value,Zapamti Posljednju Odabranu Vrijednost,
Remind At,Podsjeti,
Reminder,Podsjetnik,
Removed,Uklonjeno,
Repeat Header and Footer,Ponovi Zaglavlje i Podnožje,
Repeat On,Ponovi,
Repeat Till,Ponavljaj Do,
Repeat on Day,Ponovi Dnevno,
Repeat on Days,Dani Ponavljanja,
Repeat on Last Day of the Month,Ponovi Posljednjeg Dana u Mjesecu,
Repeat this Event,Ponovi ovaj Događaj,
Replied,Odgovoreno,
Reply,Odgovor,
Report,Izvještaj,
Report Builder,Konstruktor Izvještaja,
Report Column,Kolona Izvještaja,
Report Description,Opis Izvještaja,
Report Filter,Filter izvještaja,
Report Filters,Izvještajni Filteri,
Report Hide,Sakrij Izvještaj,
Report Information,Informacija Izvještaja,
Report Manager,Upravitelj izvještaja,
Report Name,Naziv Izvještaja,
Report Ref DocType,Referentni Tip Dokumenta Izvještaja,
Report Reference Doctype,Referentni Tip Dokumenta Izvještaja,
Report Type,Tip Izvještaja,
Reports,Izvještaji,
Represents a User in the system.,Predstavlja korisnika u sistemu.,
Represents the states allowed in one document and role assigned to change the state.,Predstavlja stanja dozvoljena u jednom dokumentu i ulogu koja je dodijeljena za promjenu stanja.,
Request Data,Zatraži Podatke,
Request Description,Opis Zahtjeva,
Request Headers,Zaglavlja Zahtjeva,
Request ID,ID Zahtjeva,
Request Limit,Ograničenje Zahtjeva,
Request Method,Metoda Zahtjeva,
Request Structure,Struktura Zahtjeva,
Request Timeout,Zahtjev je Istekao,
Request URL,URL Zahtjeva,
Requested Numbers,Traženi Brojevi,
Require Trusted Certificate,Zahtijevaj Pouzdani Certifikat,
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com","Zahtijeva bilo koju važeću fdn putanju. tj. ou=groups,dc=example,dc=com",
"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com","Zahtijeva bilo koju važeću fdn put. tj. ou=users,dc=example,dc=com",
Reset Password Key,Poništi Ključ Lozinke,
Reset Password Link Expiry Duration,Poništi Vrijeme Trajanja Veze Lozinke,
Reset Password Template,Šablon Poništavanja Lozinke,
Resource,Resurs,
Resource Documentation,Dokumentacija Resursa,
Resource Name,Naziv Resursa,
Resource Policy URI,URI Pravila Resursa,
Resource TOS URI,URI Uvjeta Pružanja Usluge Resursa,
Response,Odgovor,
Response ,Odgovor ,
Response Type,Tip Odgovora,
Restored,Vraćeno,
Restrict IP,Ograniči IP,
Restrict To Domain,Ograniči na Domenu,
Restrict to Domain,Ograniči na Domenu,
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),Ograniči korisnika samo sa ove IP adrese. Više IP adresa može se dodati odvajanjem zarezima. Također se prihvaćaju djelomične IP adrese poput (111.111.111),
Retry,Ponovi,
Reverse Icon Color,Obrnute Boje Ikone,
Revocation URI,URI Opoziva,
Revoked,Opozvano,
Rich Text,Rich Text,
Right,Desno,
Right Bottom,Desno Dno,
Right Center,Desno Centar,
Robots.txt,Robots.txt,
Role,Uloga,
Role Name,Naziv Uloge,
Role Permission for Page and Report,Dozvola Uloge za Stranicu i Izvještaj,
Role Permissions,Dozvole Uloge,
Role Permissions Manager,Upravitelj Dozvola Uloge,
Role Profile,Profil Uloge,
Role Profiles,Profili Uloge,
Role Replication,Replikacija Uloge,
Role and Level,Uloga i Nivo,
Roles,Uloge,
Roles & Permissions,Uloge & Dozvole,
Roles Assigned,Dodijeljene Uloge,
Roles HTML,Uloge HTML,
Roles Html,Uloge Html,
Round Robin,Round Robin,
Rounding Method,Metoda Zaokruživanja,
Route,Ruta,
Route History,Istorija Rute,
Route Redirects,Preusmjeravanja Rute,
"Route: Example ""/app""","Ruta: Primjer ""/app""",
Row Format,Format Reda,
Row Index,Indeks Reda,
Row Indexes,Indeksi Reda,
Row Name,Naziv Reda,
Rows Added,Dodani Redovi,
Rows Removed,Ukonjeni Redovi,
Rows Threshold for Grid Search,Prag redaka za Mrežu Pretraživanje,
Rule,Pravilo,
Rule Conditions,Uslovi Pravila,
Rules defining transition of state in the workflow.,Pravila koja definišu prelaz stanja u radnom toku.,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Pravila o tome kako su stanja tranzicije, poput sljedećeg stanja i kojoj ulozi je dozvoljeno mijenjati stanje itd.",
Rules with higher priority number will be applied first.,Pravila sa većim brojem prioriteta će se prvo primijeniti.,
Run Jobs only Daily if Inactive For (Days),Pokreni poslove samo dnevno ako su neaktivni (dana),
Run scheduled jobs only if checked,Pokreni planirane poslove samo ako je odabrano,
SMS,SMS,
SMS Gateway URL,URL SMS Prilaza,
SMS Log,SMS Zapisnik,
SMS Parameter,SMS Parametar,
SMS Settings,SMS Postavke,
SQL,SQL,
"SQL Conditions. Example: status=""Open""","SQL Uvjeti. Primjer: status=""Open""",
SQL Explain,SQL Objasni,
SQL Output,SQL Izlaz,
SQL Queries,SQL Upiti,
SSL/TLS Mode,SSL/TLS Način,
Sales Manager,Upravitelj Prodaje,
Sales Master Manager,Glavni Upravitelj Prodaje,
Sales User,Korisnik Prodaje,
Salesforce,Salesforce,
Salutation,Titula,
Sample,Uzorak,
Saturday,Subota,
Save,Spremi,
Save on Completion,Spremi na Završetku,
Schedule,Raspored,
Scheduled,Zakazano,
Scheduled Against,Zakazano Naspram,
Scheduled Job,Zakazani Posao,
Scheduled Job Log,Zapisnik Zakazanih Poslova,
Scheduled Job Type,Tip Zakazanog Posla,
Scheduler,Raspoređivač,
Scheduler Event,Događaj Raspoređivača,
Scheduler Status,Status Raspoređivača,
Scope,Obim,
Scopes,Opsezi,
